,image_path,label
69,../素材/num/0-processed/0/16.jpg,0.0
70,../素材/num/0-processed/0/160.jpg,0.0
71,../素材/num/0-processed/0/161.jpg,0.0
72,../素材/num/0-processed/0/162.jpg,0.0
73,../素材/num/0-processed/0/163.jpg,0.0
74,../素材/num/0-processed/0/164.jpg,0.0
75,../素材/num/0-processed/0/165.jpg,0.0
76,../素材/num/0-processed/0/166.jpg,0.0
77,../素材/num/0-processed/0/167.jpg,0.0
78,../素材/num/0-processed/0/168.jpg,0.0
79,../素材/num/0-processed/0/169.jpg,0.0
80,../素材/num/0-processed/0/17.jpg,0.0
81,../素材/num/0-processed/0/170.jpg,0.0
82,../素材/num/0-processed/0/171.jpg,0.0
83,../素材/num/0-processed/0/172.jpg,0.0
84,../素材/num/0-processed/0/173.jpg,0.0
85,../素材/num/0-processed/0/174.jpg,0.0
86,../素材/num/0-processed/0/175.jpg,0.0
87,../素材/num/0-processed/0/176.jpg,0.0
88,../素材/num/0-processed/0/177.jpg,0.0
89,../素材/num/0-processed/0/178.jpg,0.0
90,../素材/num/0-processed/0/179.jpg,0.0
91,../素材/num/0-processed/0/18.jpg,0.0
92,../素材/num/0-processed/0/180.jpg,0.0
93,../素材/num/0-processed/0/181.jpg,0.0
94,../素材/num/0-processed/0/182.jpg,0.0
95,../素材/num/0-processed/0/183.jpg,0.0
96,../素材/num/0-processed/0/184.jpg,0.0
97,../素材/num/0-processed/0/185.jpg,0.0
98,../素材/num/0-processed/0/186.jpg,0.0
99,../素材/num/0-processed/0/187.jpg,0.0
100,../素材/num/0-processed/0/188.jpg,0.0
101,../素材/num/0-processed/0/189.jpg,0.0
102,../素材/num/0-processed/0/19.jpg,0.0
103,../素材/num/0-processed/0/190.jpg,0.0
104,../素材/num/0-processed/0/191.jpg,0.0
105,../素材/num/0-processed/0/192.jpg,0.0
106,../素材/num/0-processed/0/193.jpg,0.0
107,../素材/num/0-processed/0/194.jpg,0.0
108,../素材/num/0-processed/0/195.jpg,0.0
109,../素材/num/0-processed/0/196.jpg,0.0
110,../素材/num/0-processed/0/197.jpg,0.0
111,../素材/num/0-processed/0/198.jpg,0.0
112,../素材/num/0-processed/0/199.jpg,0.0
113,../素材/num/0-processed/0/2.jpg,0.0
114,../素材/num/0-processed/0/20.jpg,0.0
115,../素材/num/0-processed/0/200.jpg,0.0
116,../素材/num/0-processed/0/201.jpg,0.0
117,../素材/num/0-processed/0/202.jpg,0.0
118,../素材/num/0-processed/0/203.jpg,0.0
119,../素材/num/0-processed/0/204.jpg,0.0
120,../素材/num/0-processed/0/205.jpg,0.0
121,../素材/num/0-processed/0/206.jpg,0.0
122,../素材/num/0-processed/0/207.jpg,0.0
123,../素材/num/0-processed/0/208.jpg,0.0
124,../素材/num/0-processed/0/209.jpg,0.0
125,../素材/num/0-processed/0/21.jpg,0.0
126,../素材/num/0-processed/0/210.jpg,0.0
127,../素材/num/0-processed/0/211.jpg,0.0
128,../素材/num/0-processed/0/212.jpg,0.0
129,../素材/num/0-processed/0/213.jpg,0.0
130,../素材/num/0-processed/0/214.jpg,0.0
131,../素材/num/0-processed/0/215.jpg,0.0
132,../素材/num/0-processed/0/216.jpg,0.0
133,../素材/num/0-processed/0/217.jpg,0.0
134,../素材/num/0-processed/0/218.jpg,0.0
135,../素材/num/0-processed/0/219.jpg,0.0
136,../素材/num/0-processed/0/22.jpg,0.0
137,../素材/num/0-processed/0/220.jpg,0.0
138,../素材/num/0-processed/0/221.jpg,0.0
139,../素材/num/0-processed/0/222.jpg,0.0
140,../素材/num/0-processed/0/223.jpg,0.0
141,../素材/num/0-processed/0/224.jpg,0.0
142,../素材/num/0-processed/0/225.jpg,0.0
143,../素材/num/0-processed/0/226.jpg,0.0
144,../素材/num/0-processed/0/227.jpg,0.0
145,../素材/num/0-processed/0/228.jpg,0.0
146,../素材/num/0-processed/0/229.jpg,0.0
147,../素材/num/0-processed/0/23.jpg,0.0
148,../素材/num/0-processed/0/230.jpg,0.0
149,../素材/num/0-processed/0/231.jpg,0.0
150,../素材/num/0-processed/0/232.jpg,0.0
151,../素材/num/0-processed/0/233.jpg,0.0
152,../素材/num/0-processed/0/234.jpg,0.0
153,../素材/num/0-processed/0/235.jpg,0.0
154,../素材/num/0-processed/0/236.jpg,0.0
155,../素材/num/0-processed/0/237.jpg,0.0
156,../素材/num/0-processed/0/238.jpg,0.0
157,../素材/num/0-processed/0/239.jpg,0.0
158,../素材/num/0-processed/0/24.jpg,0.0
159,../素材/num/0-processed/0/240.jpg,0.0
160,../素材/num/0-processed/0/241.jpg,0.0
161,../素材/num/0-processed/0/242.jpg,0.0
162,../素材/num/0-processed/0/243.jpg,0.0
163,../素材/num/0-processed/0/244.jpg,0.0
164,../素材/num/0-processed/0/245.jpg,0.0
165,../素材/num/0-processed/0/246.jpg,0.0
166,../素材/num/0-processed/0/247.jpg,0.0
167,../素材/num/0-processed/0/248.jpg,0.0
168,../素材/num/0-processed/0/249.jpg,0.0
169,../素材/num/0-processed/0/25.jpg,0.0
170,../素材/num/0-processed/0/250.jpg,0.0
171,../素材/num/0-processed/0/251.jpg,0.0
172,../素材/num/0-processed/0/252.jpg,0.0
173,../素材/num/0-processed/0/253.jpg,0.0
174,../素材/num/0-processed/0/254.jpg,0.0
175,../素材/num/0-processed/0/255.jpg,0.0
176,../素材/num/0-processed/0/256.jpg,0.0
177,../素材/num/0-processed/0/257.jpg,0.0
178,../素材/num/0-processed/0/258.jpg,0.0
179,../素材/num/0-processed/0/259.jpg,0.0
180,../素材/num/0-processed/0/26.jpg,0.0
181,../素材/num/0-processed/0/260.jpg,0.0
182,../素材/num/0-processed/0/261.jpg,0.0
183,../素材/num/0-processed/0/262.jpg,0.0
184,../素材/num/0-processed/0/263.jpg,0.0
185,../素材/num/0-processed/0/264.jpg,0.0
186,../素材/num/0-processed/0/27.jpg,0.0
187,../素材/num/0-processed/0/28.jpg,0.0
188,../素材/num/0-processed/0/29.jpg,0.0
189,../素材/num/0-processed/0/3.jpg,0.0
190,../素材/num/0-processed/0/30.jpg,0.0
191,../素材/num/0-processed/0/31.jpg,0.0
192,../素材/num/0-processed/0/32.jpg,0.0
193,../素材/num/0-processed/0/33.jpg,0.0
194,../素材/num/0-processed/0/34.jpg,0.0
195,../素材/num/0-processed/0/35.jpg,0.0
196,../素材/num/0-processed/0/36.jpg,0.0
197,../素材/num/0-processed/0/37.jpg,0.0
198,../素材/num/0-processed/0/38.jpg,0.0
199,../素材/num/0-processed/0/39.jpg,0.0
200,../素材/num/0-processed/0/4.jpg,0.0
201,../素材/num/0-processed/0/40.jpg,0.0
202,../素材/num/0-processed/0/41.jpg,0.0
203,../素材/num/0-processed/0/42.jpg,0.0
204,../素材/num/0-processed/0/43.jpg,0.0
205,../素材/num/0-processed/0/44.jpg,0.0
206,../素材/num/0-processed/0/45.jpg,0.0
207,../素材/num/0-processed/0/46.jpg,0.0
208,../素材/num/0-processed/0/47.jpg,0.0
209,../素材/num/0-processed/0/48.jpg,0.0
210,../素材/num/0-processed/0/49.jpg,0.0
211,../素材/num/0-processed/0/5.jpg,0.0
212,../素材/num/0-processed/0/50.jpg,0.0
213,../素材/num/0-processed/0/51.jpg,0.0
214,../素材/num/0-processed/0/52.jpg,0.0
215,../素材/num/0-processed/0/53.jpg,0.0
216,../素材/num/0-processed/0/54.jpg,0.0
217,../素材/num/0-processed/0/55.jpg,0.0
218,../素材/num/0-processed/0/56.jpg,0.0
219,../素材/num/0-processed/0/57.jpg,0.0
220,../素材/num/0-processed/0/58.jpg,0.0
221,../素材/num/0-processed/0/59.jpg,0.0
222,../素材/num/0-processed/0/6.jpg,0.0
223,../素材/num/0-processed/0/60.jpg,0.0
224,../素材/num/0-processed/0/61.jpg,0.0
225,../素材/num/0-processed/0/62.jpg,0.0
226,../素材/num/0-processed/0/63.jpg,0.0
227,../素材/num/0-processed/0/64.jpg,0.0
228,../素材/num/0-processed/0/65.jpg,0.0
229,../素材/num/0-processed/0/66.jpg,0.0
230,../素材/num/0-processed/0/67.jpg,0.0
231,../素材/num/0-processed/0/68.jpg,0.0
232,../素材/num/0-processed/0/69.jpg,0.0
233,../素材/num/0-processed/0/7.jpg,0.0
234,../素材/num/0-processed/0/70.jpg,0.0
235,../素材/num/0-processed/0/71.jpg,0.0
236,../素材/num/0-processed/0/72.jpg,0.0
237,../素材/num/0-processed/0/73.jpg,0.0
238,../素材/num/0-processed/0/74.jpg,0.0
239,../素材/num/0-processed/0/75.jpg,0.0
240,../素材/num/0-processed/0/76.jpg,0.0
241,../素材/num/0-processed/0/77.jpg,0.0
242,../素材/num/0-processed/0/78.jpg,0.0
243,../素材/num/0-processed/0/79.jpg,0.0
244,../素材/num/0-processed/0/8.jpg,0.0
245,../素材/num/0-processed/0/80.jpg,0.0
246,../素材/num/0-processed/0/81.jpg,0.0
247,../素材/num/0-processed/0/82.jpg,0.0
248,../素材/num/0-processed/0/83.jpg,0.0
249,../素材/num/0-processed/0/84.jpg,0.0
250,../素材/num/0-processed/0/85.jpg,0.0
251,../素材/num/0-processed/0/86.jpg,0.0
252,../素材/num/0-processed/0/87.jpg,0.0
253,../素材/num/0-processed/0/88.jpg,0.0
254,../素材/num/0-processed/0/89.jpg,0.0
255,../素材/num/0-processed/0/9.jpg,0.0
256,../素材/num/0-processed/0/90.jpg,0.0
257,../素材/num/0-processed/0/91.jpg,0.0
258,../素材/num/0-processed/0/92.jpg,0.0
259,../素材/num/0-processed/0/93.jpg,0.0
260,../素材/num/0-processed/0/94.jpg,0.0
261,../素材/num/0-processed/0/95.jpg,0.0
262,../素材/num/0-processed/0/96.jpg,0.0
263,../素材/num/0-processed/0/97.jpg,0.0
264,../素材/num/0-processed/0/98.jpg,0.0
265,../素材/num/0-processed/0/99.jpg,0.0
266,../素材/num/num1-processed/num1/close/0.jpg,1.0
267,../素材/num/num1-processed/num1/close/1.jpg,1.0
268,../素材/num/num1-processed/num1/close/10.jpg,1.0
269,../素材/num/num1-processed/num1/close/100.jpg,1.0
270,../素材/num/num1-processed/num1/close/101.jpg,1.0
271,../素材/num/num1-processed/num1/close/102.jpg,1.0
272,../素材/num/num1-processed/num1/close/103.jpg,1.0
273,../素材/num/num1-processed/num1/close/104.jpg,1.0
274,../素材/num/num1-processed/num1/close/105.jpg,1.0
275,../素材/num/num1-processed/num1/close/106.jpg,1.0
276,../素材/num/num1-processed/num1/close/107.jpg,1.0
277,../素材/num/num1-processed/num1/close/108.jpg,1.0
278,../素材/num/num1-processed/num1/close/109.jpg,1.0
279,../素材/num/num1-processed/num1/close/11.jpg,1.0
280,../素材/num/num1-processed/num1/close/110.jpg,1.0
281,../素材/num/num1-processed/num1/close/111.jpg,1.0
282,../素材/num/num1-processed/num1/close/112.jpg,1.0
283,../素材/num/num1-processed/num1/close/113.jpg,1.0
284,../素材/num/num1-processed/num1/close/114.jpg,1.0
285,../素材/num/num1-processed/num1/close/115.jpg,1.0
286,../素材/num/num1-processed/num1/close/116.jpg,1.0
287,../素材/num/num1-processed/num1/close/117.jpg,1.0
288,../素材/num/num1-processed/num1/close/118.jpg,1.0
289,../素材/num/num1-processed/num1/close/119.jpg,1.0
290,../素材/num/num1-processed/num1/close/12.jpg,1.0
291,../素材/num/num1-processed/num1/close/120.jpg,1.0
292,../素材/num/num1-processed/num1/close/121.jpg,1.0
293,../素材/num/num1-processed/num1/close/122.jpg,1.0
294,../素材/num/num1-processed/num1/close/123.jpg,1.0
295,../素材/num/num1-processed/num1/close/124.jpg,1.0
296,../素材/num/num1-processed/num1/close/125.jpg,1.0
297,../素材/num/num1-processed/num1/close/126.jpg,1.0
298,../素材/num/num1-processed/num1/close/127.jpg,1.0
299,../素材/num/num1-processed/num1/close/128.jpg,1.0
300,../素材/num/num1-processed/num1/close/129.jpg,1.0
301,../素材/num/num1-processed/num1/close/13.jpg,1.0
302,../素材/num/num1-processed/num1/close/130.jpg,1.0
303,../素材/num/num1-processed/num1/close/131.jpg,1.0
304,../素材/num/num1-processed/num1/close/132.jpg,1.0
305,../素材/num/num1-processed/num1/close/133.jpg,1.0
306,../素材/num/num1-processed/num1/close/134.jpg,1.0
307,../素材/num/num1-processed/num1/close/135.jpg,1.0
308,../素材/num/num1-processed/num1/close/136.jpg,1.0
309,../素材/num/num1-processed/num1/close/137.jpg,1.0
310,../素材/num/num1-processed/num1/close/138.jpg,1.0
311,../素材/num/num1-processed/num1/close/139.jpg,1.0
312,../素材/num/num1-processed/num1/close/14.jpg,1.0
313,../素材/num/num1-processed/num1/close/140.jpg,1.0
314,../素材/num/num1-processed/num1/close/141.jpg,1.0
315,../素材/num/num1-processed/num1/close/142.jpg,1.0
316,../素材/num/num1-processed/num1/close/143.jpg,1.0
317,../素材/num/num1-processed/num1/close/144.jpg,1.0
318,../素材/num/num1-processed/num1/close/145.jpg,1.0
319,../素材/num/num1-processed/num1/close/146.jpg,1.0
320,../素材/num/num1-processed/num1/close/147.jpg,1.0
321,../素材/num/num1-processed/num1/close/148.jpg,1.0
322,../素材/num/num1-processed/num1/close/149.jpg,1.0
323,../素材/num/num1-processed/num1/close/15.jpg,1.0
324,../素材/num/num1-processed/num1/close/150.jpg,1.0
325,../素材/num/num1-processed/num1/close/151.jpg,1.0
326,../素材/num/num1-processed/num1/close/152.jpg,1.0
327,../素材/num/num1-processed/num1/close/153.jpg,1.0
328,../素材/num/num1-processed/num1/close/154.jpg,1.0
329,../素材/num/num1-processed/num1/close/155.jpg,1.0
330,../素材/num/num1-processed/num1/close/156.jpg,1.0
331,../素材/num/num1-processed/num1/close/157.jpg,1.0
332,../素材/num/num1-processed/num1/close/158.jpg,1.0
333,../素材/num/num1-processed/num1/close/159.jpg,1.0
334,../素材/num/num1-processed/num1/close/16.jpg,1.0
335,../素材/num/num1-processed/num1/close/160.jpg,1.0
336,../素材/num/num1-processed/num1/close/161.jpg,1.0
337,../素材/num/num1-processed/num1/close/162.jpg,1.0
338,../素材/num/num1-processed/num1/close/163.jpg,1.0
339,../素材/num/num1-processed/num1/close/164.jpg,1.0
340,../素材/num/num1-processed/num1/close/165.jpg,1.0
341,../素材/num/num1-processed/num1/close/166.jpg,1.0
342,../素材/num/num1-processed/num1/close/167.jpg,1.0
343,../素材/num/num1-processed/num1/close/168.jpg,1.0
344,../素材/num/num1-processed/num1/close/169.jpg,1.0
345,../素材/num/num1-processed/num1/close/17.jpg,1.0
346,../素材/num/num1-processed/num1/close/170.jpg,1.0
347,../素材/num/num1-processed/num1/close/171.jpg,1.0
348,../素材/num/num1-processed/num1/close/172.jpg,1.0
349,../素材/num/num1-processed/num1/close/173.jpg,1.0
350,../素材/num/num1-processed/num1/close/174.jpg,1.0
351,../素材/num/num1-processed/num1/close/175.jpg,1.0
352,../素材/num/num1-processed/num1/close/176.jpg,1.0
353,../素材/num/num1-processed/num1/close/177.jpg,1.0
354,../素材/num/num1-processed/num1/close/178.jpg,1.0
355,../素材/num/num1-processed/num1/close/179.jpg,1.0
356,../素材/num/num1-processed/num1/close/18.jpg,1.0
357,../素材/num/num1-processed/num1/close/180.jpg,1.0
358,../素材/num/num1-processed/num1/close/181.jpg,1.0
359,../素材/num/num1-processed/num1/close/182.jpg,1.0
360,../素材/num/num1-processed/num1/close/183.jpg,1.0
361,../素材/num/num1-processed/num1/close/184.jpg,1.0
362,../素材/num/num1-processed/num1/close/185.jpg,1.0
363,../素材/num/num1-processed/num1/close/186.jpg,1.0
364,../素材/num/num1-processed/num1/close/187.jpg,1.0
365,../素材/num/num1-processed/num1/close/188.jpg,1.0
366,../素材/num/num1-processed/num1/close/189.jpg,1.0
367,../素材/num/num1-processed/num1/close/19.jpg,1.0
368,../素材/num/num1-processed/num1/close/190.jpg,1.0
369,../素材/num/num1-processed/num1/close/191.jpg,1.0
370,../素材/num/num1-processed/num1/close/192.jpg,1.0
371,../素材/num/num1-processed/num1/close/193.jpg,1.0
372,../素材/num/num1-processed/num1/close/194.jpg,1.0
373,../素材/num/num1-processed/num1/close/195.jpg,1.0
374,../素材/num/num1-processed/num1/close/196.jpg,1.0
375,../素材/num/num1-processed/num1/close/197.jpg,1.0
376,../素材/num/num1-processed/num1/close/198.jpg,1.0
377,../素材/num/num1-processed/num1/close/199.jpg,1.0
378,../素材/num/num1-processed/num1/close/2.jpg,1.0
379,../素材/num/num1-processed/num1/close/20.jpg,1.0
380,../素材/num/num1-processed/num1/close/200.jpg,1.0
381,../素材/num/num1-processed/num1/close/201.jpg,1.0
382,../素材/num/num1-processed/num1/close/202.jpg,1.0
383,../素材/num/num1-processed/num1/close/203.jpg,1.0
384,../素材/num/num1-processed/num1/close/204.jpg,1.0
385,../素材/num/num1-processed/num1/close/205.jpg,1.0
386,../素材/num/num1-processed/num1/close/206.jpg,1.0
387,../素材/num/num1-processed/num1/close/207.jpg,1.0
388,../素材/num/num1-processed/num1/close/208.jpg,1.0
389,../素材/num/num1-processed/num1/close/209.jpg,1.0
390,../素材/num/num1-processed/num1/close/21.jpg,1.0
391,../素材/num/num1-processed/num1/close/210.jpg,1.0
392,../素材/num/num1-processed/num1/close/211.jpg,1.0
393,../素材/num/num1-processed/num1/close/212.jpg,1.0
394,../素材/num/num1-processed/num1/close/213.jpg,1.0
395,../素材/num/num1-processed/num1/close/214.jpg,1.0
396,../素材/num/num1-processed/num1/close/215.jpg,1.0
397,../素材/num/num1-processed/num1/close/216.jpg,1.0
398,../素材/num/num1-processed/num1/close/217.jpg,1.0
399,../素材/num/num1-processed/num1/close/218.jpg,1.0
400,../素材/num/num1-processed/num1/close/219.jpg,1.0
401,../素材/num/num1-processed/num1/close/22.jpg,1.0
402,../素材/num/num1-processed/num1/close/220.jpg,1.0
403,../素材/num/num1-processed/num1/close/221.jpg,1.0
404,../素材/num/num1-processed/num1/close/222.jpg,1.0
405,../素材/num/num1-processed/num1/close/223.jpg,1.0
406,../素材/num/num1-processed/num1/close/224.jpg,1.0
407,../素材/num/num1-processed/num1/close/225.jpg,1.0
408,../素材/num/num1-processed/num1/close/226.jpg,1.0
409,../素材/num/num1-processed/num1/close/227.jpg,1.0
410,../素材/num/num1-processed/num1/close/228.jpg,1.0
411,../素材/num/num1-processed/num1/close/229.jpg,1.0
412,../素材/num/num1-processed/num1/close/23.jpg,1.0
413,../素材/num/num1-processed/num1/close/230.jpg,1.0
414,../素材/num/num1-processed/num1/close/231.jpg,1.0
415,../素材/num/num1-processed/num1/close/232.jpg,1.0
416,../素材/num/num1-processed/num1/close/233.jpg,1.0
417,../素材/num/num1-processed/num1/close/234.jpg,1.0
418,../素材/num/num1-processed/num1/close/235.jpg,1.0
419,../素材/num/num1-processed/num1/close/236.jpg,1.0
420,../素材/num/num1-processed/num1/close/237.jpg,1.0
421,../素材/num/num1-processed/num1/close/238.jpg,1.0
422,../素材/num/num1-processed/num1/close/239.jpg,1.0
423,../素材/num/num1-processed/num1/close/24.jpg,1.0
424,../素材/num/num1-processed/num1/close/240.jpg,1.0
425,../素材/num/num1-processed/num1/close/241.jpg,1.0
426,../素材/num/num1-processed/num1/close/242.jpg,1.0
427,../素材/num/num1-processed/num1/close/243.jpg,1.0
428,../素材/num/num1-processed/num1/close/25.jpg,1.0
429,../素材/num/num1-processed/num1/close/26.jpg,1.0
430,../素材/num/num1-processed/num1/close/27.jpg,1.0
431,../素材/num/num1-processed/num1/close/28.jpg,1.0
432,../素材/num/num1-processed/num1/close/29.jpg,1.0
433,../素材/num/num1-processed/num1/close/3.jpg,1.0
434,../素材/num/num1-processed/num1/close/30.jpg,1.0
435,../素材/num/num1-processed/num1/close/31.jpg,1.0
436,../素材/num/num1-processed/num1/close/32.jpg,1.0
437,../素材/num/num1-processed/num1/close/33.jpg,1.0
438,../素材/num/num1-processed/num1/close/34.jpg,1.0
439,../素材/num/num1-processed/num1/close/35.jpg,1.0
440,../素材/num/num1-processed/num1/close/36.jpg,1.0
441,../素材/num/num1-processed/num1/close/37.jpg,1.0
442,../素材/num/num1-processed/num1/close/38.jpg,1.0
443,../素材/num/num1-processed/num1/close/39.jpg,1.0
444,../素材/num/num1-processed/num1/close/4.jpg,1.0
445,../素材/num/num1-processed/num1/close/40.jpg,1.0
446,../素材/num/num1-processed/num1/close/41.jpg,1.0
447,../素材/num/num1-processed/num1/close/42.jpg,1.0
448,../素材/num/num1-processed/num1/close/43.jpg,1.0
449,../素材/num/num1-processed/num1/close/44.jpg,1.0
450,../素材/num/num1-processed/num1/close/45.jpg,1.0
451,../素材/num/num1-processed/num1/close/46.jpg,1.0
452,../素材/num/num1-processed/num1/close/47.jpg,1.0
453,../素材/num/num1-processed/num1/close/48.jpg,1.0
454,../素材/num/num1-processed/num1/close/49.jpg,1.0
455,../素材/num/num1-processed/num1/close/5.jpg,1.0
456,../素材/num/num1-processed/num1/close/50.jpg,1.0
457,../素材/num/num1-processed/num1/close/51.jpg,1.0
458,../素材/num/num1-processed/num1/close/52.jpg,1.0
459,../素材/num/num1-processed/num1/close/53.jpg,1.0
460,../素材/num/num1-processed/num1/close/54.jpg,1.0
461,../素材/num/num1-processed/num1/close/55.jpg,1.0
462,../素材/num/num1-processed/num1/close/56.jpg,1.0
463,../素材/num/num1-processed/num1/close/57.jpg,1.0
464,../素材/num/num1-processed/num1/close/58.jpg,1.0
465,../素材/num/num1-processed/num1/close/59.jpg,1.0
466,../素材/num/num1-processed/num1/close/6.jpg,1.0
467,../素材/num/num1-processed/num1/close/60.jpg,1.0
468,../素材/num/num1-processed/num1/close/61.jpg,1.0
469,../素材/num/num1-processed/num1/close/62.jpg,1.0
470,../素材/num/num1-processed/num1/close/63.jpg,1.0
471,../素材/num/num1-processed/num1/close/64.jpg,1.0
472,../素材/num/num1-processed/num1/close/65.jpg,1.0
473,../素材/num/num1-processed/num1/close/66.jpg,1.0
474,../素材/num/num1-processed/num1/close/67.jpg,1.0
475,../素材/num/num1-processed/num1/close/68.jpg,1.0
476,../素材/num/num1-processed/num1/close/69.jpg,1.0
477,../素材/num/num1-processed/num1/close/7.jpg,1.0
478,../素材/num/num1-processed/num1/close/70.jpg,1.0
479,../素材/num/num1-processed/num1/close/71.jpg,1.0
480,../素材/num/num1-processed/num1/close/72.jpg,1.0
481,../素材/num/num1-processed/num1/close/73.jpg,1.0
482,../素材/num/num1-processed/num1/close/74.jpg,1.0
483,../素材/num/num1-processed/num1/close/75.jpg,1.0
484,../素材/num/num1-processed/num1/close/76.jpg,1.0
485,../素材/num/num1-processed/num1/close/77.jpg,1.0
486,../素材/num/num1-processed/num1/close/78.jpg,1.0
487,../素材/num/num1-processed/num1/close/79.jpg,1.0
488,../素材/num/num1-processed/num1/close/8.jpg,1.0
489,../素材/num/num1-processed/num1/close/80.jpg,1.0
490,../素材/num/num1-processed/num1/close/81.jpg,1.0
491,../素材/num/num1-processed/num1/close/82.jpg,1.0
492,../素材/num/num1-processed/num1/close/83.jpg,1.0
493,../素材/num/num1-processed/num1/close/84.jpg,1.0
494,../素材/num/num1-processed/num1/close/85.jpg,1.0
495,../素材/num/num1-processed/num1/close/86.jpg,1.0
496,../素材/num/num1-processed/num1/close/87.jpg,1.0
497,../素材/num/num1-processed/num1/close/88.jpg,1.0
498,../素材/num/num1-processed/num1/close/89.jpg,1.0
499,../素材/num/num1-processed/num1/close/9.jpg,1.0
500,../素材/num/num1-processed/num1/close/90.jpg,1.0
501,../素材/num/num1-processed/num1/close/91.jpg,1.0
502,../素材/num/num1-processed/num1/close/92.jpg,1.0
503,../素材/num/num1-processed/num1/close/93.jpg,1.0
504,../素材/num/num1-processed/num1/close/94.jpg,1.0
505,../素材/num/num1-processed/num1/close/95.jpg,1.0
506,../素材/num/num1-processed/num1/close/96.jpg,1.0
507,../素材/num/num1-processed/num1/close/97.jpg,1.0
508,../素材/num/num1-processed/num1/close/98.jpg,1.0
509,../素材/num/num1-processed/num1/close/99.jpg,1.0
510,../素材/num/num1-processed/num1/closeh/0.jpg,1.0
511,../素材/num/num1-processed/num1/closeh/1.jpg,1.0
512,../素材/num/num1-processed/num1/closeh/10.jpg,1.0
513,../素材/num/num1-processed/num1/closeh/100.jpg,1.0
514,../素材/num/num1-processed/num1/closeh/101.jpg,1.0
515,../素材/num/num1-processed/num1/closeh/102.jpg,1.0
516,../素材/num/num1-processed/num1/closeh/103.jpg,1.0
517,../素材/num/num1-processed/num1/closeh/104.jpg,1.0
518,../素材/num/num1-processed/num1/closeh/105.jpg,1.0
